video,match_beat,match_pnum,match_name,score,margin,second,prompt
beat_15_p01.mp4,beat_47,p01,beat_47_p01,0.346,0.0077,beat_58_p04,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a courtroom scene that abruptly transforms — on the LEFT, the jury box and bench drawn solid; on the RIGHT, the same scene replaced by a settlement table with documents, drawn with a bold dividing arrow labeled ""SETTLED"". The trial stops mid-frame. 16:9 widescreen, black ink on white, diagram sketch style."
beat_30_p02.mp4,beat_47,p01,beat_47_p01,0.339,0.0028,beat_56_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a courtroom scene that abruptly transforms — on the LEFT, the jury box and bench drawn solid; on the RIGHT, the same scene replaced by a settlement table with documents, drawn with a bold dividing arrow labeled ""SETTLED"". The trial stops mid-frame. 16:9 widescreen, black ink on white, diagram sketch style."
beat_33_p01.mp4,beat_47,p01,beat_47_p01,0.3044,0.003,beat_64_p02,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a courtroom scene that abruptly transforms — on the LEFT, the jury box and bench drawn solid; on the RIGHT, the same scene replaced by a settlement table with documents, drawn with a bold dividing arrow labeled ""SETTLED"". The trial stops mid-frame. 16:9 widescreen, black ink on white, diagram sketch style."
beat_62_p02.mp4,beat_47,p01,beat_47_p01,0.346,0.0304,beat_31_p04,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a courtroom scene that abruptly transforms — on the LEFT, the jury box and bench drawn solid; on the RIGHT, the same scene replaced by a settlement table with documents, drawn with a bold dividing arrow labeled ""SETTLED"". The trial stops mid-frame. 16:9 widescreen, black ink on white, diagram sketch style."
beat_63_p02.mp4,beat_48,p02,beat_48_p02,0.3449,0.055,beat_60_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a tower built of stacked coins labeled ""$1B"", drawn tall and solid with hatching, standing beside a government building icon. A ruler drawn beside the tower marks its height as a record. Caption: ""A RECORD PENALTY."" 16:9 widescreen, black ink on white, diagram style."
beat_64_p02.mp4,beat_49,p01,beat_49_p01,0.3208,0.0352,beat_42_p05,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: two legal documents side by side — the first labeled ""FTC v. AMAZON"" with a checkmark, the second labeled ""DOJ v. ADOBE — JUNE 2024"" drawn bolder with radiating lines. A hand-drawn note between them: ""NOT ALONE"". Caption: ""AMAZON WAS NOT ALONE."" 16:9 widescreen, black ink on white, documentary sketch style."
beat_65_p01.mp4,beat_49,p02,beat_49_p02,0.3141,0.0092,beat_49_p03,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a magnifying glass held over a document's fine print — dense tiny scribbled lines drawn as micro-strokes, with one hidden phrase readable under the lens: ""TERMINATION FEE APPLIES"". The lens reveals what the eye misses. Caption: ""IN FINE PRINT, BEHIND OPTIONAL BOXES AND LINKS."" 16:9 widescreen, black ink on white, documentary style."
beat_66_p01.mp4,beat_50,p03,beat_50_p03,0.3422,0.0096,beat_20_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a quiet settlement room — a table with a document labeled ""SETTLEMENT — $75M"", two chairs, a window showing the courthouse faintly. A pen rests on the document. The scene is still and final. Caption: ""PAID. SIGNED. CLOSED."" — the chapter's end. 16:9, black marker ink on white, documentary sketch style."
beat_02_p01.mp4,beat_51,p01,beat_51_p01,0.2644,0.0063,beat_44_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: two doors drawn side by side — one labeled ""PRIME EXIT"" with a maze pattern on it, one labeled ""ADOBE EXIT"" with a fine-print pattern on it — and behind both doors, drawn connected, the same hand-drawn mechanism: a single heavy gear. Caption: ""DIFFERENT DOORS. ONE MACHINE."" 16:9 widescreen, black ink on white, sketchy documentary style."
beat_60_p01.mp4,beat_51,p01,beat_51_p01,0.2539,0.0028,beat_44_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: two doors drawn side by side — one labeled ""PRIME EXIT"" with a maze pattern on it, one labeled ""ADOBE EXIT"" with a fine-print pattern on it — and behind both doors, drawn connected, the same hand-drawn mechanism: a single heavy gear. Caption: ""DIFFERENT DOORS. ONE MACHINE."" 16:9 widescreen, black ink on white, sketchy documentary style."
beat_66_p02.mp4,beat_51,p01,beat_51_p01,0.2993,0.0398,beat_22_p02,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: two doors drawn side by side — one labeled ""PRIME EXIT"" with a maze pattern on it, one labeled ""ADOBE EXIT"" with a fine-print pattern on it — and behind both doors, drawn connected, the same hand-drawn mechanism: a single heavy gear. Caption: ""DIFFERENT DOORS. ONE MACHINE."" 16:9 widescreen, black ink on white, sketchy documentary style."
beat_67_p01.mp4,beat_52,p01,beat_52_p01,0.3001,0.0048,beat_53_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a wall with the words ""SURELY SOMEBODY WROTE A RULE?"" written in bold hand-drawn marker with a large question mark, radiating lines around it. A stick figure stands before the wall, hand on chin. Caption: ""THE OBVIOUS QUESTION."" 16:9 widescreen, black ink on white, documentary sketch style."
beat_02_p02.mp4,beat_53,p01,beat_53_p01,0.3716,0.0518,beat_56_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the words ""CLICK-TO-CANCEL"" drawn in bold black marker letters, centered, with a hand-drawn underline and radiating emphasis lines. Beneath, smaller text: ""THE RULE"". Hatch shading behind the title. The frame names the rule. 16:9 widescreen, black ink on white, documentary sketch style."
beat_05_p01.mp4,beat_53,p01,beat_53_p01,0.3155,0.002,beat_53_p04,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the words ""CLICK-TO-CANCEL"" drawn in bold black marker letters, centered, with a hand-drawn underline and radiating emphasis lines. Beneath, smaller text: ""THE RULE"". Hatch shading behind the title. The frame names the rule. 16:9 widescreen, black ink on white, documentary sketch style."
beat_05_p02.mp4,beat_53,p01,beat_53_p01,0.2985,0.0235,beat_56_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the words ""CLICK-TO-CANCEL"" drawn in bold black marker letters, centered, with a hand-drawn underline and radiating emphasis lines. Beneath, smaller text: ""THE RULE"". Hatch shading behind the title. The frame names the rule. 16:9 widescreen, black ink on white, documentary sketch style."
beat_13_p01.mp4,beat_53,p01,beat_53_p01,0.3461,0.0541,beat_58_p04,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the words ""CLICK-TO-CANCEL"" drawn in bold black marker letters, centered, with a hand-drawn underline and radiating emphasis lines. Beneath, smaller text: ""THE RULE"". Hatch shading behind the title. The frame names the rule. 16:9 widescreen, black ink on white, documentary sketch style."
beat_39_p01.mp4,beat_53,p01,beat_53_p01,0.3078,0.0013,beat_33_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the words ""CLICK-TO-CANCEL"" drawn in bold black marker letters, centered, with a hand-drawn underline and radiating emphasis lines. Beneath, smaller text: ""THE RULE"". Hatch shading behind the title. The frame names the rule. 16:9 widescreen, black ink on white, documentary sketch style."
beat_39_p02.mp4,beat_53,p01,beat_53_p01,0.3039,0.0113,beat_33_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the words ""CLICK-TO-CANCEL"" drawn in bold black marker letters, centered, with a hand-drawn underline and radiating emphasis lines. Beneath, smaller text: ""THE RULE"". Hatch shading behind the title. The frame names the rule. 16:9 widescreen, black ink on white, documentary sketch style."
beat_03_p01.mp4,beat_53,p03,beat_53_p03,0.2808,0.0172,beat_66_p02,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a single website window drawn as a rectangle, with two doors on it — one labeled ""SIGN UP"" and one labeled ""CANCEL"" — both drawn the same size and same boldness. A hand-drawn note: ""ON THE SAME WEBSITE"". Caption: ""WHATEVER EFFORT TO BEGIN — NO MORE TO END."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_03_p02.mp4,beat_53,p04,beat_53_p04,0.3372,0.028,beat_47_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the rule document standing on a government desk, with a small balanced scale on one side and a stack of law books on the other, a flag behind. Radiating lines from the document. Caption: ""THE SYMMETRY RULE — ABOUT TO TAKE EFFECT."" — the calm before the twist. 16:9, black marker ink on white, sketchy documentary style."
beat_08_p02.mp4,beat_53,p04,beat_53_p04,0.2936,0.0004,beat_56_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the rule document standing on a government desk, with a small balanced scale on one side and a stack of law books on the other, a flag behind. Radiating lines from the document. Caption: ""THE SYMMETRY RULE — ABOUT TO TAKE EFFECT."" — the calm before the twist. 16:9, black marker ink on white, sketchy documentary style."
beat_04_p01.mp4,beat_54,p01,beat_54_p01,0.3749,0.047,beat_39_p03,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: two groups of stick figures facing each other across a dividing line — on the LEFT, a small group labeled ""FTC"" (drawn with a flag); on the RIGHT, a large dense group of figures labeled ""INDUSTRY"" with building icons behind them. The right group is bigger. Caption: ""A LARGE PART OF AMERICAN INDUSTRY ON THE OTHER SIDE."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_20_p02.mp4,beat_54,p01,beat_54_p01,0.3121,0.0106,beat_13_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: two groups of stick figures facing each other across a dividing line — on the LEFT, a small group labeled ""FTC"" (drawn with a flag); on the RIGHT, a large dense group of figures labeled ""INDUSTRY"" with building icons behind them. The right group is bigger. Caption: ""A LARGE PART OF AMERICAN INDUSTRY ON THE OTHER SIDE."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_58_p04.mp4,beat_54,p01,beat_54_p01,0.3213,0.0009,beat_43_p02,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: two groups of stick figures facing each other across a dividing line — on the LEFT, a small group labeled ""FTC"" (drawn with a flag); on the RIGHT, a large dense group of figures labeled ""INDUSTRY"" with building icons behind them. The right group is bigger. Caption: ""A LARGE PART OF AMERICAN INDUSTRY ON THE OTHER SIDE."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_13_p02.mp4,beat_56,p01,beat_56_p01,0.309,0.0386,beat_53_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the words ""NOT WRONG"" drawn in bold black marker with a heavy underline, and a small gavel icon beside them with a checkmark — the court agreeing with the rule's substance. Hatch shading behind the words. Caption: ""THE COURT DID NOT RULE THAT CLICK-TO-CANCEL WAS WRONG."" 16:9 widescreen, black ink on white, documentary sketch style."
beat_23_p01.mp4,beat_56,p01,beat_56_p01,0.3098,0.0073,beat_47_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the words ""NOT WRONG"" drawn in bold black marker with a heavy underline, and a small gavel icon beside them with a checkmark — the court agreeing with the rule's substance. Hatch shading behind the words. Caption: ""THE COURT DID NOT RULE THAT CLICK-TO-CANCEL WAS WRONG."" 16:9 widescreen, black ink on white, documentary sketch style."
beat_35_p01.mp4,beat_56,p01,beat_56_p01,0.3183,0.0048,beat_20_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the words ""NOT WRONG"" drawn in bold black marker with a heavy underline, and a small gavel icon beside them with a checkmark — the court agreeing with the rule's substance. Hatch shading behind the words. Caption: ""THE COURT DID NOT RULE THAT CLICK-TO-CANCEL WAS WRONG."" 16:9 widescreen, black ink on white, documentary sketch style."
beat_36_p01.mp4,beat_56,p01,beat_56_p01,0.3071,0.0001,beat_20_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the words ""NOT WRONG"" drawn in bold black marker with a heavy underline, and a small gavel icon beside them with a checkmark — the court agreeing with the rule's substance. Hatch shading behind the words. Caption: ""THE COURT DID NOT RULE THAT CLICK-TO-CANCEL WAS WRONG."" 16:9 widescreen, black ink on white, documentary sketch style."
beat_06_p02.mp4,beat_57,p02,beat_57_p02,0.297,0.0076,beat_39_p03,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a long horizontal timeline with many small document icons along it — years of work — each with a small checkmark, and at the end of the timeline, a single bold slash and the word ""VACATED"". The accumulation vs the ending. Caption: ""YEARS OF RULEMAKING — UNDONE BY A MISSING ANALYSIS."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_07_p01.mp4,beat_57,p02,beat_57_p02,0.3179,0.011,beat_57_p03,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a long horizontal timeline with many small document icons along it — years of work — each with a small checkmark, and at the end of the timeline, a single bold slash and the word ""VACATED"". The accumulation vs the ending. Caption: ""YEARS OF RULEMAKING — UNDONE BY A MISSING ANALYSIS."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_30_p04.mp4,beat_57,p02,beat_57_p02,0.3202,0.0037,beat_65_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a long horizontal timeline with many small document icons along it — years of work — each with a small checkmark, and at the end of the timeline, a single bold slash and the word ""VACATED"". The accumulation vs the ending. Caption: ""YEARS OF RULEMAKING — UNDONE BY A MISSING ANALYSIS."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_42_p01.mp4,beat_57,p02,beat_57_p02,0.3302,0.0011,beat_20_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a long horizontal timeline with many small document icons along it — years of work — each with a small checkmark, and at the end of the timeline, a single bold slash and the word ""VACATED"". The accumulation vs the ending. Caption: ""YEARS OF RULEMAKING — UNDONE BY A MISSING ANALYSIS."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_47_p01.mp4,beat_57,p02,beat_57_p02,0.2889,0.003,beat_18_p03,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a long horizontal timeline with many small document icons along it — years of work — each with a small checkmark, and at the end of the timeline, a single bold slash and the word ""VACATED"". The accumulation vs the ending. Caption: ""YEARS OF RULEMAKING — UNDONE BY A MISSING ANALYSIS."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_52_p02.mp4,beat_57,p02,beat_57_p02,0.3179,0.0123,beat_18_p03,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a long horizontal timeline with many small document icons along it — years of work — each with a small checkmark, and at the end of the timeline, a single bold slash and the word ""VACATED"". The accumulation vs the ending. Caption: ""YEARS OF RULEMAKING — UNDONE BY A MISSING ANALYSIS."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_07_p02.mp4,beat_58,p01,beat_58_p01,0.3159,0.0071,beat_30_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a government desk drawn in bold strokes with an empty document stand on it — a blank spot where the rule should be — a calendar on the wall showing ""2026"". The empty stand is the subject, drawn with a small radiating line. Caption: ""AS OF NOW, IN 2026, THERE IS NO FEDERAL CLICK-TO-CANCEL RULE IN EFFECT."" 16:9 widescreen, black ink on white, documentary sketch style."
beat_08_p01.mp4,beat_58,p02,beat_58_p02,0.3219,0.0498,beat_54_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a simple map of the United States drawn in bold strokes — a dashed outline of the country — with several scattered small law-book icons on individual states, each with a checkmark. A hand-drawn label: ""INDIVIDUAL STATES HAVE THEIR OWN LAWS"". 16:9, black marker ink on white, sketchy documentary style."
beat_54_p01.mp4,beat_58,p02,beat_58_p02,0.2821,0.0111,beat_54_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a simple map of the United States drawn in bold strokes — a dashed outline of the country — with several scattered small law-book icons on individual states, each with a checkmark. A hand-drawn label: ""INDIVIDUAL STATES HAVE THEIR OWN LAWS"". 16:9, black marker ink on white, sketchy documentary style."
beat_10_p01.mp4,beat_60,p01,beat_60_p01,0.2998,0.0331,beat_22_p03,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a vertical meter drawn in bold strokes labeled ""PROFIT"" with the needle pinned at the top, and a small caption on the meter: ""THE DESIGN WORKS"". A small chart of rising coins beside it. Caption: ""PROFITABLE — IT PAID."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_17_p03.mp4,beat_60,p01,beat_60_p01,0.2934,0.0106,beat_09_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a vertical meter drawn in bold strokes labeled ""PROFIT"" with the needle pinned at the top, and a small caption on the meter: ""THE DESIGN WORKS"". A small chart of rising coins beside it. Caption: ""PROFITABLE — IT PAID."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_20_p03.mp4,beat_60,p01,beat_60_p01,0.3043,0.0041,beat_32_p02,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a vertical meter drawn in bold strokes labeled ""PROFIT"" with the needle pinned at the top, and a small caption on the meter: ""THE DESIGN WORKS"". A small chart of rising coins beside it. Caption: ""PROFITABLE — IT PAID."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_22_p02.mp4,beat_60,p01,beat_60_p01,0.2829,0.0053,beat_39_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a vertical meter drawn in bold strokes labeled ""PROFIT"" with the needle pinned at the top, and a small caption on the meter: ""THE DESIGN WORKS"". A small chart of rising coins beside it. Caption: ""PROFITABLE — IT PAID."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_50_p03.mp4,beat_60,p01,beat_60_p01,0.2898,0.0087,beat_29_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: a vertical meter drawn in bold strokes labeled ""PROFIT"" with the needle pinned at the top, and a small caption on the meter: ""THE DESIGN WORKS"". A small chart of rising coins beside it. Caption: ""PROFITABLE — IT PAID."" 16:9 widescreen, black ink on white, diagram sketch style."
beat_10_p02.mp4,beat_61,p01,beat_61_p01,0.3328,0.0043,beat_67_p01,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the EXACT same wide empty gym from the opening — rows of treadmills receding, mirrored wall, hanging ceiling lights, dim hatching in the corners — drawn in bold black marker on white board. One tiny figure on a single treadmill, small in frame. The composition matches the cold open precisely. 16:9 widescreen, black ink on white, documentary sketch style."
beat_19_p02.mp4,beat_61,p02,beat_61_p02,0.2711,0.0021,beat_67_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard sketch: the wide empty gym from the opening, held one final time — rows of machines, one small figure far away on a treadmill, dim light, everything quiet. The frame is identical to the first but the meaning has inverted: not missing demand — a machine. Fading hatching in the corners. 16:9 widescreen, black marker ink on white, documentary sketch style."
beat_15_p02.mp4,beat_62,p01,beat_62_p01,0.2812,0.0205,beat_33_p03,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A storefront from an older era drawn in bold black marker ink on white board: a shop with a hand-lettered hanging sign, a counter, shelves of goods behind the window. Outside stands one stick-figure customer handing a coin to the shopkeeper across the counter. A hand-drawn arrow arcs from the customer to the shopkeeper labeled ""PAY"", and a second arrow arcs back labeled ""RECEIVE"". The arrows meet in the middle in a clean loop. Loose sketchy confident marker linework, light hatching under the counter for depth. Composition centered on the two arrows. Hand-drawn caption bottom: ""THE LINK"". Pure black ink on white, no color, documentary sketch style."
beat_24_p05.mp4,beat_64,p02,beat_64_p02,0.3185,0.0009,beat_09_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard drawing of a machine built from hand-drawn gears and pipes in black marker ink on white board. Input side (left): a small stick-figure customer's head with a single wavy line emerging from the ear labeled ""ATTENTION"" — the line flows into the machine. The machine is drawn as nested cogs, a funnel, a conveyor belt of tiny identical bills. Output side (right): a stack of coins and bills with a bold ""$"" marker. Above the machine a hand-drawn plaque reads ""ATTENTION → REVENUE"". Beneath, a small caption: ""YOUR INATTENTION IS THE RAW MATERIAL"". Cross-hatching for mechanical depth. Pure black ink on white board, 16:9 widescreen, documentary sketch style."
beat_17_p04.mp4,beat_65,p01,beat_65_p01,0.2572,0.0082,beat_15_p02,"﻿Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A hand-drawn smartphone held by a stick-figure hand, drawn in bold black marker ink on white board. The phone's screen shows a banking app drawn as a clean white rectangle with a list of line items — small dashes and tiny digits — and a magnifying glass icon in the corner to suggest a search. Around the phone, sketchy action lines suggest motion. The background is a soft hand-drawn whiteboard surface with faint pre-printed lines. Light hatching under the phone for a drop shadow. Hand-drawn caption below the phone: ""OPEN YOUR BANKING APP"". Composition centered, documentary sketch style, black ink only on white, 16:9 widescreen."
beat_65_p03.mp4,beat_65,p03,beat_65_p03,0.2874,0.0005,beat_50_p02,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. A whiteboard drawing of a calendar grid in black marker ink on white board, twelve month-columns sketched across the top. Down each column, a row of identical small coin circles repeats at the same position — drawn with faint dashed arrows connecting them horizontally across all twelve columns, showing the same amount hitting on the same date every month. A small stick-figure hand draws the last circle with a marker. Hand-drawn caption below: ""EVERY ONE IS A DECISION YOU MADE ONCE."" Light hatching for depth. Pure black ink on white, 16:9 widescreen, documentary sketch style."
beat_18_p03.mp4,beat_66,p02,beat_66_p02,0.2969,0.015,beat_15_p02,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. Minimalist whiteboard payoff card drawn in bold black marker ink: a large hand-drawn checkmark and X drawn side by side at the top, bold and clean. Below them, two hand-written lines: ""KEEP"" with a small check, and ""CANCEL"" with a small X. Beneath that, a single hand-drawn arrow pointing down to the words ""THAT'S A CHOICE"" in large heavy marker lettering. The composition is stark, mostly white board, a single small stick-figure at the bottom corner giving a small thumbs-up. Light hatching behind the lettering for weight. Pure black ink on white, no color, 16:9 widescreen, documentary sketch style."
beat_19_p01.mp4,beat_66,p02,beat_66_p02,0.287,0.0182,beat_53_p01,"Black-and-white hand-drawn whiteboard sketch animation frame, 16:9 widescreen. Minimalist whiteboard payoff card drawn in bold black marker ink: a large hand-drawn checkmark and X drawn side by side at the top, bold and clean. Below them, two hand-written lines: ""KEEP"" with a small check, and ""CANCEL"" with a small X. Beneath that, a single hand-drawn arrow pointing down to the words ""THAT'S A CHOICE"" in large heavy marker lettering. The composition is stark, mostly white board, a single small stick-figure at the bottom corner giving a small thumbs-up. Light hatching behind the lettering for weight. Pure black ink on white, no color, 16:9 widescreen, documentary sketch style."
